42.06662,-84.24045, Point 1048
42.06662,-84.24047, Point 1049
42.06664,-84.24049, Point 1050
42.06666,-84.24051, Point 1051
42.06669,-84.24053, Point 1052
42.06672,-84.24055, Point 1053
42.06675,-84.24057, Point 1054
42.06678,-84.24057, Point 1062
42.06682,-84.24056, Point 1063
42.06684,-84.24055, Point 1064
42.06688,-84.24054, Point 1065
42.0669,-84.24052, Point 1066
42.06693,-84.2405, Point 1067
42.06696,-84.24049, Point 1068
42.06698,-84.24047, Point 1069
42.06701,-84.24045, Point 1070
42.06703,-84.24042, Point 1071
42.06704,-84.24043, Point 1072
